At frame 5, person 1 is located at coordinates [868.63, 686.90] with a bounding box of width 33.72 and height 83.84.
 At frame 6, person 1 is located at coordinates [868.41, 686.29] with a bounding box of width 34.16 and height 84.93.
 At frame 7, person 1 is located at coordinates [867.86, 685.40] with a bounding box of width 34.59 and height 85.98.
 At frame 8, person 1 is located at coordinates [867.37, 685.79] with a bounding box of width 34.68 and height 86.29.
 At frame 16, person 2 is located at coordinates [794.97, 718.79] with a bounding box of width 14.78 and height 33.93.
 At frame 17, person 2 is located at coordinates [793.85, 719.27] with a bounding box of width 14.40 and height 33.10.
 At frame 18, person 2 is located at coordinates [792.44, 719.78] with a bounding box of width 14.26 and height 32.83.
 At frame 19, person 2 is located at coordinates [790.64, 718.57] with a bounding box of width 15.03 and height 34.79.
 At frame 20, person 2 is located at coordinates [788.53, 717.55] with a bounding box of width 15.26 and height 35.42.
 At frame 21, person 2 is located at coordinates [788.10, 717.19] with a bounding box of width 14.80 and height 34.40.
 At frame 21, person 3 is located at coordinates [884.88, 710.08] with a bounding box of width 31.15 and height 71.41.
 At frame 22, person 2 is located at coordinates [785.98, 716.15] with a bounding box of width 15.63 and height 36.47.
 At frame 22, person 3 is located at coordinates [885.23, 710.78] with a bounding box of width 31.36 and height 71.83.
 At frame 23, person 2 is located at coordinates [784.68, 715.50] with a bounding box of width 15.88 and height 37.19.
 At frame 23, person 3 is located at coordinates [886.37, 712.05] with a bounding box of width 31.11 and height 71.26.
 At frame 24, person 2 is located at coordinates [783.38, 715.27] with a bounding box of width 15.93 and height 37.44.
 At frame 24, person 3 is located at coordinates [889.33, 714.43] with a bounding box of width 29.50 and height 67.71.
 At frame 25, person 2 is located at coordinates [781.94, 716.09] with a bounding box of width 15.62 and height 36.93.
 At frame 25, person 3 is located at coordinates [892.97, 719.13] with a bounding box of width 27.17 and height 62.60.
 At frame 26, person 2 is located at coordinates [780.59, 716.72] with a bounding box of width 15.43 and height 36.71.
 At frame 26, person 3 is located at coordinates [895.05, 721.54] with a bounding box of width 26.09 and height 60.39.
 At frame 27, person 2 is located at coordinates [778.69, 717.26] with a bounding box of width 15.30 and height 36.61.
 At frame 27, person 3 is located at coordinates [896.84, 723.18] with a bounding box of width 25.63 and height 59.78.
 At frame 28, person 2 is located at coordinates [776.73, 716.88] with a bounding box of width 15.49 and height 37.15.
 At frame 28, person 3 is located at coordinates [898.18, 723.32] with a bounding box of width 25.12 and height 59.03.
 At frame 29, person 2 is located at coordinates [774.85, 717.04] with a bounding box of width 15.61 and height 37.35.
 At frame 29, person 3 is located at coordinates [900.24, 723.28] with a bounding box of width 25.35 and height 60.10.
 At frame 30, person 2 is located at coordinates [772.72, 716.81] with a bounding box of width 15.67 and height 37.41.
 At frame 30, person 3 is located at coordinates [901.52, 724.12] with a bounding box of width 25.42 and height 60.53.
 At frame 31, person 2 is located at coordinates [771.38, 716.43] with a bounding box of width 15.71 and height 37.42.
 At frame 31, person 3 is located at coordinates [903.08, 723.46] with a bounding box of width 26.15 and height 62.54.
 At frame 32, person 2 is located at coordinates [770.08, 716.00] with a bounding box of width 15.66 and height 37.42.
 At frame 32, person 3 is located at coordinates [904.03, 722.59] with a bounding box of width 27.04 and height 64.48.
 At frame 33, person 2 is located at coordinates [768.20, 716.14] with a bounding box of width 15.61 and height 37.41.
 At frame 33, person 3 is located at coordinates [905.42, 720.18] with a bounding box of width 28.71 and height 67.58.
 At frame 34, person 2 is located at coordinates [766.14, 716.49] with a bounding box of width 15.48 and height 37.40.
 At frame 34, person 3 is located at coordinates [905.79, 719.24] with a bounding box of width 29.57 and height 68.75.
 At frame 35, person 2 is located at coordinates [763.99, 717.21] with a bounding box of width 15.36 and height 37.39.
 At frame 35, person 3 is located at coordinates [906.07, 718.28] with a bounding box of width 30.36 and height 69.78.
 At frame 36, person 2 is located at coordinates [762.54, 716.61] with a bounding box of width 15.54 and height 37.96.
 At frame 36, person 3 is located at coordinates [904.88, 719.64] with a bounding box of width 31.12 and height 70.16.
 At frame 37, person 2 is located at coordinates [760.65, 715.51] with a bounding box of width 16.07 and height 39.34.
 At frame 37, person 3 is located at coordinates [906.77, 719.87] with a bounding box of width 31.26 and height 70.29.
 At frame 38, person 2 is located at coordinates [758.74, 714.52] with a bounding box of width 16.45 and height 40.43.
 At frame 38, person 3 is located at coordinates [909.45, 720.24] with a bounding box of width 30.80 and height 69.75.
 At frame 39, person 2 is located at coordinates [756.97, 713.57] with a bounding box of width 17.05 and height 42.00.
 At frame 39, person 3 is located at coordinates [911.93, 720.08] with a bounding box of width 31.11 and height 70.70.
 At frame 40, person 2 is located at coordinates [755.98, 712.92] with a bounding box of width 17.41 and height 42.59.
 At frame 40, person 3 is located at coordinates [913.80, 718.84] with a bounding box of width 31.61 and height 72.21.
 At frame 41, person 2 is located at coordinates [752.52, 713.54] with a bounding box of width 17.50 and height 42.22.
 

=====================================================

At frame 41, person 3 is located at coordinates [916.93, 718.66] with a bounding box of width 31.48 and height 72.19.
 At frame 42, person 2 is located at coordinates [750.13, 714.96] with a bounding box of width 17.44 and height 41.48.
 At frame 42, person 3 is located at coordinates [918.55, 718.29] with a bounding box of width 31.63 and height 73.33.
 At frame 43, person 2 is located at coordinates [748.85, 715.52] with a bounding box of width 17.12 and height 40.01.
 At frame 43, person 3 is located at coordinates [919.49, 717.28] with a bounding box of width 32.10 and height 74.91.
 At frame 44, person 2 is located at coordinates [745.30, 714.25] with a bounding box of width 18.55 and height 42.39.
 At frame 44, person 3 is located at coordinates [921.21, 716.32] with a bounding box of width 32.90 and height 76.65.
 At frame 45, person 2 is located at coordinates [742.86, 714.37] with a bounding box of width 18.55 and height 42.11.
 At frame 45, person 3 is located at coordinates [922.87, 715.66] with a bounding box of width 33.40 and height 77.30.
 At frame 46, person 2 is located at coordinates [741.42, 714.42] with a bounding box of width 18.52 and height 41.98.
 At frame 46, person 3 is located at coordinates [923.98, 714.55] with a bounding box of width 34.84 and height 79.26.
 At frame 47, person 2 is located at coordinates [739.08, 713.86] with a bounding box of width 18.73 and height 42.50.
 At frame 47, person 3 is located at coordinates [926.91, 715.28] with a bounding box of width 36.03 and height 79.99.
 At frame 48, person 2 is located at coordinates [736.68, 714.24] with a bounding box of width 18.50 and height 42.10.
 At frame 48, person 3 is located at coordinates [927.76, 715.87] with a bounding box of width 36.94 and height 80.24.
 At frame 49, person 2 is located at coordinates [735.20, 714.10] with a bounding box of width 18.51 and height 42.53.
 At frame 49, person 3 is located at coordinates [927.97, 716.10] with a bounding box of width 37.36 and height 80.31.
 At frame 50, person 2 is located at coordinates [732.75, 713.46] with a bounding box of width 18.93 and height 43.84.
 At frame 50, person 3 is located at coordinates [929.67, 715.90] with a bounding box of width 37.65 and height 79.72.
 At frame 51, person 2 is located at coordinates [730.58, 713.52] with a bounding box of width 18.80 and height 43.76.
 At frame 51, person 3 is located at coordinates [930.43, 715.54] with a bounding box of width 38.57 and height 81.22.
 At frame 52, person 2 is located at coordinates [729.38, 713.54] with a bounding box of width 18.47 and height 43.13.
 At frame 52, person 3 is located at coordinates [933.41, 716.28] with a bounding box of width 38.05 and height 80.61.
 At frame 53, person 2 is located at coordinates [727.63, 714.44] with a bounding box of width 17.59 and height 41.11.
 At frame 53, person 3 is located at coordinates [934.63, 714.23] with a bounding box of width 38.73 and height 83.27.
 At frame 54, person 2 is located at coordinates [725.51, 714.79] with a bounding box of width 17.37 and height 40.93.
 At frame 54, person 3 is located at coordinates [936.36, 713.75] with a bounding box of width 38.67 and height 84.25.
 At frame 55, person 2 is located at coordinates [723.80, 714.32] with a bounding box of width 17.51 and height 41.46.
 At frame 55, person 3 is located at coordinates [938.61, 713.29] with a bounding box of width 38.81 and height 85.76.
 At frame 56, person 2 is located at coordinates [721.84, 713.57] with a bounding box of width 17.99 and height 42.24.
