0,1,605.72,635.48,36.41,95.03,0.82,-1,-1,-1
0,2,1425.49,649.69,31.97,65.72,0.72,-1,-1,-1
0,3,44.69,631.04,33.31,78.16,0.60,-1,-1,-1
1,1,604.81,637.40,36.70,95.80,0.85,-1,-1,-1
1,2,1432.43,650.07,30.44,62.64,0.53,-1,-1,-1
1,3,39.41,631.42,35.57,83.55,0.77,-1,-1,-1
2,1,603.37,637.04,37.25,97.32,0.86,-1,-1,-1
2,2,1438.22,650.84,29.42,60.70,0.55,-1,-1,-1
2,3,35.01,634.85,34.52,81.12,0.68,-1,-1,-1
3,1,602.66,635.89,37.95,99.13,0.87,-1,-1,-1
3,2,1445.94,648.98,27.98,58.11,0.48,-1,-1,-1
3,3,28.65,633.96,36.44,85.61,0.82,-1,-1,-1
4,1,601.71,635.50,38.40,100.32,0.87,-1,-1,-1
4,2,1452.27,649.75,29.97,62.83,0.17,-1,-1,-1
4,3,23.44,633.96,36.27,85.12,0.74,-1,-1,-1
5,1,600.54,635.07,39.02,101.94,0.87,-1,-1,-1
5,2,1458.23,647.20,31.19,66.16,0.32,-1,-1,-1
5,3,17.03,630.76,38.31,89.89,0.69,-1,-1,-1
5,5,1081.52,639.74,17.20,42.99,0.57,-1,-1,-1
6,1,599.05,635.55,39.00,101.85,0.85,-1,-1,-1
6,3,10.94,635.05,37.23,87.32,0.71,-1,-1,-1
6,5,1084.75,640.92,17.10,42.71,0.48,-1,-1,-1
6,6,1059.00,639.83,18.56,41.39,0.58,-1,-1,-1
7,1,596.92,635.74,39.19,102.36,0.84,-1,-1,-1
7,3,4.87,638.24,36.26,84.99,0.64,-1,-1,-1
7,5,1085.80,640.25,18.48,46.10,0.22,-1,-1,-1
7,6,1058.95,638.51,18.93,42.36,0.63,-1,-1,-1
8,1,595.17,635.82,39.45,103.10,0.84,-1,-1,-1
8,3,-1.64,637.55,36.53,85.92,0.49,-1,-1,-1
8,5,1090.55,639.71,21.50,53.58,0.58,-1,-1,-1
8,6,1061.33,638.43,18.39,41.30,0.65,-1,-1,-1
8,7,619.22,639.38,23.64,61.82,0.64,-1,-1,-1
9,1,591.54,636.45,39.66,103.94,0.84,-1,-1,-1
