0,1,775.66,222.93,40.26,108.65,0.65,-1,-1,-1
1,1,778.38,219.59,39.96,107.88,0.73,-1,-1,-1
2,1,781.11,219.25,40.00,107.98,0.78,-1,-1,-1
3,1,784.49,219.20,41.19,111.19,0.77,-1,-1,-1
3,2,719.98,225.03,27.75,73.66,0.72,-1,-1,-1
4,1,783.82,218.35,44.94,121.48,0.78,-1,-1,-1
4,2,720.48,225.12,28.20,74.84,0.59,-1,-1,-1
4,3,391.57,219.11,26.74,61.11,0.61,-1,-1,-1
5,1,786.39,218.07,45.35,122.56,0.75,-1,-1,-1
5,2,720.88,223.67,28.80,76.38,0.67,-1,-1,-1
5,3,387.40,217.45,29.55,67.57,0.60,-1,-1,-1
6,1,792.66,218.81,41.94,113.25,0.77,-1,-1,-1
6,3,386.50,217.58,28.25,64.56,0.64,-1,-1,-1
7,1,796.29,219.33,40.29,108.64,0.74,-1,-1,-1
7,3,384.40,218.39,28.08,64.27,0.73,-1,-1,-1
8,1,796.38,218.40,44.29,119.64,0.74,-1,-1,-1
8,3,383.15,220.27,25.86,59.20,0.56,-1,-1,-1
9,1,797.58,218.85,47.23,128.06,0.73,-1,-1,-1
9,3,379.51,222.23,25.70,58.96,0.60,-1,-1,-1
10,1,800.15,220.56,47.80,129.96,0.55,-1,-1,-1
10,3,376.22,222.63,27.06,62.25,0.47,-1,-1,-1
11,1,801.19,221.93,49.29,133.96,0.64,-1,-1,-1
11,3,379.15,226.76,21.91,50.59,0.14,-1,-1,-1
11,2,733.32,229.23,20.38,53.76,0.54,-1,-1,-1
12,1,806.39,223.80,48.52,132.54,0.75,-1,-1,-1
12,3,376.60,226.77,22.22,51.44,0.32,-1,-1,-1
12,2,735.50,229.90,18.65,48.50,0.49,-1,-1,-1
13,1,814.31,225.98,42.44,115.83,0.76,-1,-1,-1
13,3,373.43,227.50,22.59,52.49,0.23,-1,-1,-1
13,2,732.73,229.85,22.19,57.44,0.54,-1,-1,-1
14,1,818.69,226.09,41.97,114.64,0.76,-1,-1,-1
14,3,372.60,227.42,22.68,52.92,0.25,-1,-1,-1
14,2,732.19,231.33,24.35,62.64,0.23,-1,-1,-1
15,1,822.12,227.02,42.63,116.53,0.75,-1,-1,-1
15,3,371.38,229.56,22.71,53.32,0.28,-1,-1,-1
15,2,733.85,233.92,22.16,56.23,0.19,-1,-1,-1
16,1,827.22,228.82,39.71,108.28,0.76,-1,-1,-1
16,4,545.34,246.29,10.52,26.29,0.54,-1,-1,-1
17,1,831.01,230.49,38.56,104.86,0.80,-1,-1,-1
17,4,546.04,247.85,10.63,26.57,0.53,-1,-1,-1
17,5,330.79,231.13,26.69,69.60,0.57,-1,-1,-1
